Type,ID,Customer,Cycle,Weight,Labor,Price,Mold ID,Material,Dye,Additive
Part,4802A,GATES,18,34,0.5,$0.00 ,4802,LUBRILOY RL NAT.,R1395
Part,4802B,GATES,18,36,0.5,$0.00 ,,DELRIN 500TL NAT.,R1525
Part,4802C,GATES,18,36,0.5,$0.00 ,4802,LUBRILOY RL NAT.,R1395
Part,4856A,WILSON COOK,28,26,0.5,$0.00 ,4856,LEXAN 121P-WH1164 WHITE,R2100
Part,4856B,WILSON COOK,35,33,0.5,$0.00 ,4856,Lexan 121-WH1164 White,R2100
Part,4856C,WILSON COOK,34,30,0.5,$0.00 ,4856,Lexan 121-WH1164 White,R2100
Part,4856D,WILSON COOK,34,33,0.5,$0.00 ,4856,LEXAN 121P-WH1164 WHITE,R2100
Part,4856E,WILSON COOK,32,27,0.5,$0.00 ,4856,LEXAN 121-701 BLK,R2075
Part,4856F,WILSON COOK,30,27,0.5,$0.00 ,4856,LEXAN 121R AZTEC GOLD,R2115MC
Part,4856G,WILSON COOK,30,29.1,0.5,$0.00 ,4856,LEXAN 121P- WH1164 WHITE,R2100
Part,4856H,WILSON COOK,36,27.43,0.5,$0.00 ,4856,LEXAN 121P-WH1164 WHITE,R2100
Part,4856I,WILSON COOK,30,27,0.5,$0.00 ,4856,LEXAN 121R AZTEC GOLD,R2115MC
Part,4856J,WILSON COOK,32,27,0.5,$0.00 ,4856,LEXAN 121-701,R2075
Part,4857A,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-RD2236 RED,R2095
Part,4857B,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-WH1164 WHITE,R2100
Part,4857C,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-BL3157 BLUE,R2080
Part,4857D,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-RD2236 RED,R2095
Part,4857E,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-GN5127 GREEN,R2087
Part,4857F,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-BL3157 BLUE,r2080
Part,4857G,WILSON COOK,15,6,0.33,$0.00 ,4857,Lexan 121-701 Blk,R2075
Part,4857H,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-YW8094 YELLOW,R2110
Part,4857I,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-RD2236 RED,R2095
Part,4857J,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-RD2236 RED,R2095
Part,4857K,WILSON COOK,15,6,0.33,$0.00 ,4857,LEXAN 121P-GN5127 GREEN,R2087
